 2.000000000E+01 -1.379999995E+00 2.105000019E-01 -5.181000102E-03 -2.318999963E-03 8.514500223E-03
 2.000000000E+01 -1.360000014E+00 2.117999941E-01 -5.270999856E-03 -2.339999890E-03 8.531999774E-03
 2.000000000E+01 -1.340000033E+00 2.161999941E-01 -5.462000147E-03 -2.379999962E-03 8.608000353E-03
 2.000000000E+01 -1.320000052E+00 2.182999998E-01 -5.441000219E-03 -2.395000076E-03 8.651499636E-03
 2.000000000E+01 -1.299999952E+00 2.229000032E-01 -5.503000226E-03 -2.413999988E-03 8.712000214E-03
 2.000000000E+01 -1.279999971E+00 2.246000022E-01 -5.466000177E-03 -2.411999973E-03 8.700000122E-03
 2.000000000E+01 -1.259999990E+00 2.286999971E-01 -5.816999823E-03 -2.420000033E-03 8.684000000E-03
 2.000000000E+01 -1.240000010E+00 2.304999977E-01 -5.909000058E-03 -2.428000094E-03 8.674500510E-03
 2.000000000E+01 -1.220000029E+00 2.354000062E-01 -6.209999789E-03 -2.449000021E-03 8.741999976E-03
 2.000000000E+01 -1.200000048E+00 2.381000072E-01 -6.434999872E-03 -2.447000006E-03 8.770500310E-03
 2.000000000E+01 -1.179999948E+00 2.425999939E-01 -6.651000120E-03 -2.447000006E-03 8.830999956E-03
 2.000000000E+01 -1.159999967E+00 2.442999929E-01 -6.725999992E-03 -2.431999892E-03 8.844999596E-03
 2.000000000E+01 -1.139999986E+00 2.484000027E-01 -6.570999976E-03 -2.424000064E-03 8.886000142E-03
 2.000000000E+01 -1.120000005E+00 2.509000003E-01 -6.481000222E-03 -2.421000041E-03 8.921000175E-03
 2.000000000E+01 -1.100000024E+00 2.560000122E-01 -6.564000156E-03 -2.421000041E-03 8.998000063E-03
 2.000000000E+01 -1.080000043E+00 2.587000132E-01 -6.756000221E-03 -2.424000064E-03 9.069999680E-03
 2.000000000E+01 -1.059999943E+00 2.630999982E-01 -6.903000176E-03 -2.424000064E-03 9.147500619E-03
 2.000000000E+01 -1.039999962E+00 2.651999891E-01 -6.878000218E-03 -2.425000072E-03 9.186499752E-03
 2.000000000E+01 -1.019999981E+00 2.696999907E-01 -6.709999871E-03 -2.423000056E-03 9.220000356E-03
 2.000000000E+01 -1.000000000E+00 2.718999982E-01 -6.697000004E-03 -2.408999950E-03 9.240499698E-03
 2.000000000E+01 -9.800000191E-01 2.766000032E-01 -6.845999975E-03 -2.394000068E-03 9.274999611E-03
 2.000000000E+01 -9.599999785E-01 2.786000073E-01 -6.856999826E-03 -2.387000015E-03 9.283499792E-03
 2.000000000E+01 -9.399999976E-01 2.825999856E-01 -6.810000166E-03 -2.364000073E-03 9.306499735E-03
 2.000000000E+01 -9.200000167E-01 2.847000062E-01 -6.781999953E-03 -2.359000035E-03 9.327500127E-03
 2.000000000E+01 -8.999999762E-01 2.892000079E-01 -6.643999834E-03 -2.332000062E-03 9.340999648E-03
 2.000000000E+01 -8.799999952E-01 2.917000055E-01 -6.740999874E-03 -2.310999902E-03 9.346500039E-03
 2.000000000E+01 -8.600000143E-01 2.962999940E-01 -6.947999820E-03 -2.281999914E-03 9.344999678E-03
 2.000000000E+01 -8.399999738E-01 2.984000146E-01 -6.974999793E-03 -2.271000063E-03 9.337499738E-03
 2.000000000E+01 -8.199999928E-01 3.028999865E-01 -7.005000021E-03 -2.245000098E-03 9.355500340E-03
 2.000000000E+01 -8.000000119E-01 3.052999973E-01 -7.063999772E-03 -2.245000098E-03 9.358500130E-03
 2.000000000E+01 -7.799999714E-01 3.097000122E-01 -6.992000155E-03 -2.204000019E-03 9.371000342E-03
 2.000000000E+01 -7.599999905E-01 3.116999865E-01 -7.098999806E-03 -2.184000099E-03 9.384999983E-03
 2.000000000E+01 -7.400000095E-01 3.152000010E-01 -7.129000034E-03 -2.135999966E-03 9.395500645E-03
 2.000000000E+01 -7.200000286E-01 3.170999885E-01 -7.125999779E-03 -2.123000100E-03 9.407499805E-03
 2.000000000E+01 -6.999999881E-01 3.213000000E-01 -7.058999967E-03 -2.096999902E-03 9.408500046E-03
 2.000000000E+01 -6.800000072E-01 3.237999976E-01 -6.926999893E-03 -2.082000021E-03 9.416500106E-03
 2.000000000E+01 -6.600000262E-01 3.276999891E-01 -6.763999816E-03 -2.043999964E-03 9.438499808E-03
 2.000000000E+01 -6.399999857E-01 3.294999897E-01 -6.825000048E-03 -2.026000060E-03 9.456999600E-03
 2.000000000E+01 -6.200000048E-01 3.328999877E-01 -6.957000121E-03 -1.976999920E-03 9.473999962E-03
 2.000000000E+01 -6.000000238E-01 3.350999951E-01 -6.932000164E-03 -1.949000056E-03 9.451500140E-03
 2.000000000E+01 -5.799999833E-01 3.393000066E-01 -6.740000099E-03 -1.884000027E-03 9.421000257E-03
 2.000000000E+01 -5.600000024E-01 3.415000141E-01 -6.455999799E-03 -1.854000031E-03 9.420000017E-03
 2.000000000E+01 -5.400000215E-01 3.447999954E-01 -6.285999902E-03 -1.811000053E-03 9.429000318E-03
 2.000000000E+01 -5.199999809E-01 3.465999961E-01 -6.244000047E-03 -1.787999994E-03 9.438499808E-03
 2.000000000E+01 -5.000000000E-01 3.495999873E-01 -6.196000148E-03 -1.730000018E-03 9.425500408E-03
 2.000000000E+01 -4.799999893E-01 3.517000079E-01 -6.023999769E-03 -1.674000057E-03 9.407000616E-03
 2.000000000E+01 -4.600000083E-01 3.551999927E-01 -5.717999768E-03 -1.599999960E-03 9.389000013E-03
 2.000000000E+01 -4.399999976E-01 3.571000099E-01 -5.501000211E-03 -1.575000002E-03 9.376499802E-03
